Date,Average Difficulty,Active Addresses Count,Average Transaction Fees,Transactions Count,Block Count,Block Size (bytes)
3/9/2021,5.4815E+15,576354,16.07600736,1275347,6433,302206954
3/10/2021,5.46556E+15,584652,15.40211063,1256065,6532,296361112
3/11/2021,5.52131E+15,625273,15.10867626,1284767,6415,301559189
3/12/2021,5.42123E+15,593965,18.13963956,1325679,6470,301997576
3/13/2021,5.52586E+15,592726,19.36972718,1293352,6512,306792708
3/14/2021,5.61928E+15,588107,17.49334898,1277890,6522,310287435
3/15/2021,5.62563E+15,594607,20.42173562,1321388,6437,308549424
3/16/2021,5.67099E+15,589999,20.50063178,1308992,6520,305540159
3/17/2021,5.73082E+15,570729,22.16242709,1272298,6484,289122894
3/18/2021,5.66106E+15,595484,19.6755127,1299760,6501,321956928
3/19/2021,5.75133E+15,596157,17.67709521,1291231,6506,296444181
3/20/2021,5.86775E+15,580711,16.1665821,1262309,6527,293607759
3/21/2021,5.88193E+15,588077,16.00683556,1206064,6421,287478280
3/22/2021,5.77573E+15,571996,19.36543126,1307460,6490,301330303
3/23/2021,5.82113E+15,602865,16.8102925,1298959,6505,301431710
3/24/2021,5.80548E+15,600217,17.00148991,1309468,6484,297060201
3/25/2021,5.92828E+15,633758,17.12725713,1349663,6514,298595174
3/26/2021,6.04946E+15,585052,15.60737055,1265836,6539,286506648
3/27/2021,6.03432E+15,587024,13.11261659,1230764,6485,284083933
3/28/2021,6.07768E+15,574675,13.63260781,1211918,6493,282881171
3/29/2021,6.17443E+15,577924,16.95552694,1269901,6511,296707624
3/30/2021,6.15998E+15,576687,18.78988979,1300973,6518,299679974
3/31/2021,6.17305E+15,607390,23.80782487,1354603,6452,308052478
4/1/2021,6.21113E+15,652694,22.38990209,1368006,6516,306095620
4/2/2021,6.2889E+15,660375,22.96751677,1358619,6454,300679225
4/3/2021,6.2547E+15,602032,18.42114757,1293333,6527,297539888
4/4/2021,6.36351E+15,600579,15.36834808,1197875,6561,282246629
4/5/2021,6.54098E+15,617293,18.97875473,1296946,6510,292179102
4/6/2021,6.46774E+15,621029,19.37839699,1335799,6483,304641997
4/7/2021,6.59297E+15,615252,18.49948178,1312638,6537,301841130
4/8/2021,6.62962E+15,625726,15.55848703,1284449,6455,292085916
4/9/2021,6.58064E+15,607159,14.83130448,1300882,6457,298014509
4/10/2021,6.54104E+15,688534,12.94132973,1315016,6582,293361018
4/11/2021,6.46238E+15,649887,11.41446493,1256904,6546,282773466
4/12/2021,6.84662E+15,649920,13.72672724,1347983,6516,297549198
4/13/2021,6.8421E+15,641476,16.00295409,1350467,6474,300867643
4/14/2021,6.84423E+15,662089,19.02612005,1386341,6449,309788070
4/15/2021,6.82608E+15,605799,16.59100283,1197340,6500,290647656
4/16/2021,6.6003E+15,681905,24.396623,1426977,6433,301430674
4/17/2021,6.67755E+15,692901,18.84950505,1453000,6467,310506636
4/18/2021,6.74543E+15,673448,22.46827812,1396766,6501,315836331
4/19/2021,6.59448E+15,716119,22.61603888,1476842,6400,309866530
4/20/2021,6.66451E+15,767283,32.37437434,1555560,6580,323483118
4/21/2021,6.85723E+15,771703,22.48553683,1565355,6519,342536245
4/22/2021,6.91802E+15,768202,20.20293044,1577266,6417,365086205
4/23/2021,6.89167E+15,755129,17.6141624,1537100,6450,361142505
4/24/2021,6.87291E+15,900893,10.2269462,1389103,6500,314989240
4/25/2021,7.09105E+15,905234,8.559522517,1389350,6509,320240363
4/26/2021,7.17149E+15,748796,9.928586425,1448466,6471,337813396
4/27/2021,7.1063E+15,766759,11.04050259,1448293,6488,338743527
4/28/2021,7.29476E+15,736099,13.06707027,1517604,6463,352577784
4/29/2021,7.25443E+15,734353,11.99712055,1530717,6484,357176569
4/30/2021,7.26512E+15,720859,10.0152814,1441230,6451,346355497
5/1/2021,7.26269E+15,808667,10.14103742,1427568,6489,344574978
5/2/2021,7.32331E+15,772483,8.045457626,1417458,6418,348577512
5/3/2021,7.27349E+15,773107,14.20387491,1488804,6507,357350139
5/4/2021,7.48151E+15,786367,13.6513889,1536119,6504,376356312
5/5/2021,7.39363E+15,789933,12.94973406,1518877,6518,361139988
5/6/2021,7.61543E+15,773968,14.03371988,1532197,6466,360733290
5/7/2021,7.42358E+15,756547,14.4689044,1527890,6447,359239614
5/8/2021,7.56231E+15,847017,29.81051535,1710882,6486,385477077
5/9/2021,7.68593E+15,894748,27.70416282,1716600,6478,380813591
5/10/2021,7.63105E+15,857448,51.84192104,1716489,6517,379762667
5/11/2021,7.71567E+15,868387,68.29806719,1716051,6447,364458129
5/12/2021,7.73568E+15,842506,65.94609864,1624077,6439,367093557
5/13/2021,7.78473E+15,883375,38.24929064,1588560,6538,373290675
5/14/2021,7.8862E+15,809164,32.60770259,1531689,6477,350255791
5/15/2021,7.78014E+15,771604,22.24556535,1472680,6474,345908191
5/16/2021,8.04564E+15,749768,19.33868101,1425115,6458,345863696
5/17/2021,7.85413E+15,729765,20.27723794,1446627,6419,357287961
5/18/2021,8.00244E+15,690475,19.50056166,1425053,6463,354542114
5/19/2021,8.08214E+15,795909,53.44879332,1461174,6423,398973456
5/20/2021,8.16691E+15,766729,23.49989988,1459146,6463,373995655
5/21/2021,7.98359E+15,700299,19.37198355,1367394,6410,361660115
5/22/2021,7.91209E+15,689227,9.586897693,1283663,6462,340350735
5/23/2021,7.84215E+15,753755,22.70980716,1264253,6454,357453847
5/24/2021,7.7484E+15,696056,12.71474847,1312739,6487,360541076
5/25/2021,7.81582E+15,655006,9.989569004,1289446,6404,352177067
5/26/2021,7.78405E+15,687683,9.93290523,1326432,6431,359616189
5/27/2021,7.71174E+15,723157,7.716332188,1291385,6425,341550476
5/28/2021,7.63669E+15,646541,6.969820491,1305078,6463,352437383
5/29/2021,7.58161E+15,798571,5.47786977,1293425,6467,332834641
5/30/2021,7.72929E+15,736524,4.94109529,1280282,6417,328151756
5/31/2021,7.66257E+15,736541,6.402907596,1297889,6423,329193183
6/1/2021,7.47156E+15,680280,5.842410024,1274354,6478,334996464
6/2/2021,7.57628E+15,650349,6.124063535,1314178,6506,340759534
6/3/2021,7.68981E+15,687298,6.533689954,1337711,6404,340057547
6/4/2021,7.74334E+15,713691,5.383978102,1301803,6519,342234441
6/5/2021,7.85878E+15,829614,4.066944131,1176676,6434,310492517
6/6/2021,7.8212E+15,809211,3.721981391,1134526,6532,296596391
6/7/2021,7.8904E+15,657176,4.4600966,1225549,6431,331422719
6/8/2021,7.89564E+15,616660,5.884599571,1221063,6475,349299258
6/9/2021,7.78387E+15,627838,5.178903034,1194275,6437,341294500
6/10/2021,7.60021E+15,656459,4.176694523,1188556,6462,338652063
6/11/2021,7.61677E+15,614211,4.521024853,1183286,6454,343408899
6/12/2021,7.4971E+15,692247,4.022523557,1131777,6434,321450191
6/13/2021,7.39532E+15,673559,3.265268103,1124736,6473,325955247
6/14/2021,7.33471E+15,633811,4.183242187,1188556,6431,337792703
6/15/2021,7.53219E+15,626558,4.244965745,1224101,6505,344652125
6/16/2021,7.42403E+15,589164,3.808890194,1201109,6399,349194919
6/17/2021,7.31816E+15,585530,4.099963477,1218956,6472,351837839
6/18/2021,7.50558E+15,576902,3.964038466,1170182,6405,347057763
6/19/2021,7.17725E+15,578685,3.07884198,1050189,6426,308982915
6/20/2021,7.01303E+15,641786,3.629094214,1057288,6469,326682861
6/21/2021,6.83301E+15,643760,6.488084208,1209567,6316,367053555
6/22/2021,6.56603E+15,665961,9.497407521,1297644,6437,375258396
6/23/2021,6.36968E+15,629109,3.514444805,1201974,6429,355924748
6/24/2021,6.37138E+15,656611,3.142654444,1207012,6418,344821555
6/25/2021,6.27758E+15,631565,3.64589669,1227331,6342,357982848
6/26/2021,6.12152E+15,683140,2.332859551,1150460,6427,335239048
6/27/2021,6.12954E+15,709963,4.422280835,1104703,6448,336478313
6/28/2021,6.21656E+15,821105,3.333376109,1404100,6466,373109046
6/29/2021,6.33614E+15,677340,3.851605741,1264320,6406,353072767
6/30/2021,6.35678E+15,625497,5.730655267,1212214,6455,354853460
7/1/2021,6.3348E+15,616892,3.747418074,1211710,6350,347168842
7/2/2021,6.35069E+15,631727,3.062647387,1181574,6437,340439044
7/3/2021,6.37393E+15,656263,3.002888386,1122543,6417,329406274
7/4/2021,6.38575E+15,655655,2.691281054,1105343,6458,337661069
7/5/2021,6.47866E+15,620458,3.393915314,1147895,6419,342535258
7/6/2021,6.55507E+15,584335,8.240736856,1355421,6425,351769222
7/7/2021,6.52465E+15,589986,6.603084811,1290979,6390,349012160
7/8/2021,6.52823E+15,590368,5.804090153,1262627,6450,348373196
7/9/2021,6.54568E+15,595204,4.629266303,1223691,6406,355481660
7/10/2021,6.75177E+15,546313,3.02239273,1139265,6447,339133186
7/11/2021,6.71773E+15,579907,2.434039684,1101766,6423,331134939
7/12/2021,6.82042E+15,552707,4.572340855,1191465,6377,341471350
7/13/2021,6.59731E+15,566015,4.800504796,1183412,6307,351341876
7/14/2021,6.525E+15,590372,7.082630866,1223130,6390,373868647
7/15/2021,6.60032E+15,604456,6.350517522,1259972,6427,390657886
7/16/2021,6.66481E+15,570153,6.151380164,1199018,6339,368542438
7/17/2021,6.76385E+15,548368,4.342239425,1164624,6357,369211899
7/18/2021,6.64949E+15,535035,4.149906634,1168843,6371,378840470
7/19/2021,6.74273E+15,583929,4.194285007,1195218,6435,409290160
7/20/2021,6.72657E+15,588417,4.68728071,1192750,6339,399658970
7/21/2021,6.74744E+15,602196,4.1327506,1195171,6414,395753004
7/22/2021,6.78469E+15,592395,5.303403717,1202844,6422,379285592
7/23/2021,6.88915E+15,614920,6.498585049,,6346,381163555
7/24/2021,6.90076E+15,629545,3.94156904,,6457,387565672
7/25/2021,7.05702E+15,568298,3.856962767,,6401,386685924
7/26/2021,7.14964E+15,653888,6.895299084,,6338,393397821
7/27/2021,7.15434E+15,734086,8.410669626,,6277,388447556
7/28/2021,7.24405E+15,693819,9.123301717,,6291,392970012
7/29/2021,7.23137E+15,630678,5.699796338,,6356,376826610
7/30/2021,7.02932E+15,627398,6.974324148,,6267,370737182
7/31/2021,7.26082E+15,617087,10.18068631,1212322,6298,378566742
8/1/2021,7.35196E+15,611381,7.950753901,1190618,6314,409437181
8/2/2021,7.405E+15,648782,8.469231271,1269470,6396,416849743
8/3/2021,7.59365E+15,599206,10.14232345,1219663,6346,416432972
8/4/2021,7.67923E+15,605815,9.33602476,1223841,6322,443349071
8/5/2021,7.61778E+15,527821,15.23786468,1159663,6349,453297005
8/6/2021,7.46242E+15,528549,12.65777692,1212021,6451,473260537
8/7/2021,7.51147E+15,515005,14.12704683,1198433,6549,454551015
8/8/2021,7.52179E+15,528092,13.99444742,1184278,6496,468116751
8/9/2021,7.7081E+15,515126,16.70675651,1218594,6505,482053898
8/10/2021,7.86304E+15,521467,19.81387614,1212289,6507,505637239
8/11/2021,7.71395E+15,524068,17.39704048,1234409,6401,474971119
8/12/2021,7.75132E+15,527453,16.57845056,1195283,6510,471777532
8/13/2021,7.7539E+15,522903,19.03477979,1197050,6474,505518373
8/14/2021,7.73336E+15,500098,17.1142638,1159942,6500,507725733
8/15/2021,7.73713E+15,490026,22.46359305,1125295,6420,480117072
8/16/2021,7.63442E+15,542707,15.31191854,1253968,6500,464630970
8/17/2021,7.74834E+15,530632,13.87466755,1252163,6516,471727029
8/18/2021,7.91401E+15,513850,13.36285748,1201544,6399,437860184
8/19/2021,8.00144E+15,563049,15.69207179,1255453,6565,451371575
8/20/2021,7.90908E+15,562207,12.2726251,1260054,6459,437137629
8/21/2021,8.12617E+15,529227,10.951294,1186758,6431,459351427
8/22/2021,8.08474E+15,512239,10.96308912,1183893,6521,509608600
8/23/2021,7.98127E+15,538782,17.73831559,1245624,6409,519068364
8/24/2021,8.12401E+15,521034,22.45794821,1247051,6509,597811140
8/25/2021,8.22445E+15,499357,27.59296433,1184780,6439,548239972
8/26/2021,8.27283E+15,498866,26.48084395,1175063,6504,549995416
8/27/2021,8.28989E+15,484938,39.50557912,1119072,6431,527768369
8/28/2021,8.20334E+15,507969,28.72035816,1131721,6460,540870296
8/29/2021,8.20163E+15,492973,31.04808807,1147150,6489,548423617
8/30/2021,8.34028E+15,518591,33.4121262,1198993,6472,562534131
8/31/2021,8.44E+15,552052,38.55652993,1206314,6443,523251612
9/1/2021,8.31271E+15,557665,46.8242789,1225104,6455,502808305
9/2/2021,8.52379E+15,567055,35.01181441,1261258,6541,479626792
9/3/2021,8.61117E+15,512274,52.32785507,1198777,6466,465348411
9/4/2021,8.5368E+15,520029,40.75123671,1189085,6429,478198610
9/5/2021,8.70383E+15,497386,40.42432606,1136467,6529,471727648
9/6/2021,8.7424E+15,526972,39.81486391,1206493,6459,473606576
9/7/2021,8.74814E+15,558575,55.4569889,1308071,6417,491281449
9/8/2021,8.82354E+15,525185,49.25735277,1178449,6495,440308722
9/9/2021,8.77451E+15,531349,47.40182184,1219850,6466,470927613
9/10/2021,8.84392E+15,570844,28.09470825,1244706,6459,466793782
9/11/2021,8.92857E+15,627703,17.7366599,1249438,6396,488690211
9/12/2021,9.05655E+15,571553,18.66466245,1211328,6538,525450739
9/13/2021,8.92738E+15,631801,22.8675602,1267491,6412,487802979
9/14/2021,8.87516E+15,582577,24.10263272,1231240,6461,506358933
9/15/2021,8.92685E+15,573832,21.85840339,1207590,6454,500262722
9/16/2021,8.92561E+15,548934,27.33736104,1224358,6492,551180012
9/17/2021,8.93333E+15,524420,22.62947305,1187578,6467,514722425
9/18/2021,9.06421E+15,536379,17.00389082,1143196,6451,501667367
9/19/2021,9.06089E+15,516798,21.18988367,1128226,6508,539257149
9/20/2021,9.03932E+15,495260,23.55920917,1174559,6432,556911734
9/21/2021,9.24321E+15,524491,24.68096751,1193295,6496,550325910
9/22/2021,9.11761E+15,534706,18.89614798,1174030,6437,540747365
9/23/2021,8.95181E+15,534322,25.0729144,1193053,6411,527142689
9/24/2021,9.06534E+15,506370,19.43900756,1152685,6455,562233293
9/25/2021,9.22846E+15,520156,13.13002881,1121078,6573,540924852
9/26/2021,9.2536E+15,473720,20.9556406,1088537,6402,548531907
9/27/2021,9.16712E+15,502883,44.54609664,1133903,6454,557427555
9/28/2021,9.07729E+15,495483,23.93227483,1108122,6358,568892579
9/29/2021,9.09846E+15,507213,21.3728584,1135869,6412,559669984
9/30/2021,9.10942E+15,499027,31.66665772,1116157,6338,525502237
10/1/2021,9.22595E+15,571555,24.84342353,1207263,6485,526692503
10/2/2021,9.36096E+15,520148,20.37974309,1117899,6388,518905339
10/3/2021,9.2901E+15,522883,19.13837463,1130224,6363,576633407
10/4/2021,9.25346E+15,495269,31.57559421,1121513,6366,573538668
10/5/2021,9.54174E+15,562664,39.16774713,1235674,6411,587846453
10/6/2021,9.47128E+15,663598,40.33534019,1337833,6427,558258168
10/7/2021,9.50237E+15,629638,39.37027166,1344295,6324,516946020
10/8/2021,9.62622E+15,600444,36.22741121,1287034,6417,525211866
10/9/2021,9.46832E+15,585764,24.19943833,1191856,6349,494133800
10/10/2021,9.43016E+15,537498,26.0939991,1137901,6375,481081655
10/11/2021,9.6439E+15,538819,33.36754898,1183486,6382,492408010
10/12/2021,9.67094E+15,546485,26.90069873,1203566,6353,498857478
10/13/2021,9.74792E+15,531986,30.82177475,1189854,6320,501905928
10/14/2021,9.63961E+15,554284,41.9554228,1227097,6330,460152582
10/15/2021,9.40303E+15,556422,46.34836322,1302993,6318,488632201
10/16/2021,9.52541E+15,583224,28.43544141,1181031,6446,438132200
10/17/2021,9.55794E+15,551919,25.90170714,1144184,6385,453213636
10/18/2021,9.61282E+15,571995,41.30549365,1197673,6316,444865592
10/19/2021,9.55248E+15,590942,24.11761957,1243503,6440,455774453
10/20/2021,9.7063E+15,617868,27.10567655,1259885,6354,445404880
10/21/2021,9.72988E+15,614827,31.97357783,1277275,6487,469158446
10/22/2021,9.86457E+15,599969,28.63853006,1256044,6411,469097613
10/23/2021,9.81082E+15,613429,22.88434915,1235169,6348,458908315
10/24/2021,9.9142E+15,597173,24.70532633,1261312,6359,455152193
10/25/2021,1.00854E+16,601354,33.12107302,1299495,6418,458849384
10/26/2021,1.01819E+16,611278,39.35928974,1344772,6414,447778731
10/27/2021,1.02104E+16,619065,49.44192578,1370504,6345,440433375
10/28/2021,1.00035E+16,692895,54.30571606,1510502,6408,432037883
10/29/2021,1.00653E+16,711170,53.550021,1456333,6368,408374089
10/30/2021,1.02388E+16,659890,51.15566824,1379095,6345,396004915
10/31/2021,1.00535E+16,627758,49.26999925,1304184,6317,402667611
11/1/2021,1.03239E+16,659286,51.82553955,1341733,6423,420334921
11/2/2021,1.04582E+16,676773,58.01980192,1395656,6308,415535368
11/3/2021,1.04881E+16,698046,53.39282325,1417221,6385,416876460
11/4/2021,1.02623E+16,667720,48.5197674,1352186,6282,405150975
11/5/2021,1.03208E+16,653773,45.76268954,1339661,6446,406332432
11/6/2021,1.0377E+16,626350,42.05730153,1255921,6339,399182136
11/7/2021,1.05389E+16,635935,36.51933884,1276998,6452,409029787
11/8/2021,1.06773E+16,652986,46.67759298,1329018,6346,403306377
11/9/2021,1.08843E+16,615664,62.15294431,1334145,6372,427533779
11/10/2021,1.05983E+16,667074,56.50804843,1390746,6382,434798928
11/11/2021,1.0974E+16,648382,56.81625793,1347643,6373,407898241
11/12/2021,1.09327E+16,643078,52.22263829,1345131,6421,397037354
11/13/2021,1.11963E+16,645915,47.06611794,1300464,6326,408939073
11/14/2021,1.09902E+16,643454,41.16215693,1275744,6345,411628527
11/15/2021,1.1178E+16,606036,54.62438633,1289636,6319,431699193
11/16/2021,1.09674E+16,609879,47.35130909,1310153,6254,447563929
11/17/2021,1.12244E+16,695412,42.55166366,1353219,6390,452303144
11/18/2021,1.15366E+16,591159,44.89933165,1284250,6372,435826133
11/19/2021,1.11103E+16,609855,41.4854457,1255788,6232,436238150
11/20/2021,1.09664E+16,557040,39.70466189,1160128,6295,423156298
11/21/2021,1.08726E+16,607664,36.46728191,1260939,6287,457298874
11/22/2021,1.11152E+16,546021,50.07970073,1221508,6367,465666135
11/23/2021,1.11737E+16,580961,47.07004536,1264994,6339,460015332
11/24/2021,1.12553E+16,603667,41.46405794,1342491,6304,460061715
11/25/2021,1.08242E+16,593204,43.15958689,1301578,6303,438956693
11/26/2021,1.06201E+16,600397,35.53796726,1297524,6218,445810085
11/27/2021,1.08274E+16,550278,40.90909968,1213284,6386,452505300
11/28/2021,1.11034E+16,527847,43.26326878,1135653,6256,448020357
11/29/2021,1.1193E+16,600953,43.48445967,1247688,6207,445710528
11/30/2021,1.11186E+16,626327,53.92191757,1280926,6259,439293132
12/1/2021,1.13888E+16,580964,51.25909945,1221643,6237,429894177
12/2/2021,1.16266E+16,608130,41.75651292,1265286,6246,435582139
12/3/2021,1.14821E+16,565387,37.86981944,1211488,6294,417248391
12/4/2021,1.15464E+16,552443,47.6214595,1235697,6177,433823691
12/5/2021,1.16887E+16,827717,30.87894771,1386491,6228,432774002
12/6/2021,1.17963E+16,590753,37.50008282,1244773,6273,424075676
12/7/2021,1.19269E+16,596212,33.18143841,1224771,6266,409408851
12/8/2021,1.18922E+16,646034,27.52867822,1296307,6225,434259185
12/9/2021,1.17889E+16,607680,28.1688885,1251338,6282,430675074
12/10/2021,1.13335E+16,615403,30.17121412,1237735,6427,435796240
12/11/2021,1.11993E+16,580530,26.28804497,1199384,6488,434690961
12/12/2021,1.12504E+16,597667,23.00408338,1181898,6523,432776840
12/13/2021,1.16871E+16,610120,27.06788192,1242978,6486,469838962
12/14/2021,1.18729E+16,617852,25.32522987,1214900,6391,456263863
12/15/2021,1.17144E+16,607024,29.16843687,1258462,6478,453432038
12/16/2021,1.15766E+16,601544,35.85048927,1155456,6397,410469506
12/17/2021,1.14041E+16,615024,30.88856218,1270355,6468,475389866
12/18/2021,1.16562E+16,567904,23.10241351,1159873,6508,491319976
12/19/2021,1.16712E+16,565356,22.28934596,1137581,6453,438439164
12/20/2021,1.17873E+16,591471,23.89241148,1201239,6545,457188157
12/21/2021,1.20212E+16,597366,23.29339185,1203638,6442,443507529
12/22/2021,1.18038E+16,628067,25.6788922,1233315,6426,441445855
12/23/2021,1.17727E+16,593941,28.27331979,1245242,6415,463745298
12/24/2021,1.17991E+16,629178,23.08483794,1298329,6468,466649157
12/25/2021,1.1731E+16,609519,22.90063875,1299519,6460,466645704
12/26/2021,1.16701E+16,592617,19.28631963,1206942,6467,462799082
12/27/2021,1.17646E+16,621785,25.95552023,1252037,6477,510550850
12/28/2021,1.17946E+16,595033,31.93152671,1241032,6442,513354766
12/29/2021,1.1931E+16,564075,36.77989589,1252468,6519,544165604
12/30/2021,1.20663E+16,602455,32.47112,1255688,6432,518926103
12/31/2021,1.1839E+16,578541,28.27912078,1214585,6379,504910137
1/1/2022,1.16677E+16,581311,26.03046537,1180989,6506,509255917
1/2/2022,1.19408E+16,551999,34.04457684,1158900,6495,552464870
1/3/2022,1.21752E+16,591355,32.81553725,1209173,6461,564881303
1/4/2022,1.2332E+16,601545,41.16871516,1221316,6494,539922169
1/5/2022,1.22856E+16,632108,41.64257471,1249628,6460,563448135
1/6/2022,1.21738E+16,607698,37.60128072,1212495,6392,541513070
1/7/2022,1.18715E+16,589284,40.2398588,1188490,6423,557196513
1/8/2022,1.17434E+16,596126,31.03407273,1183873,6525,593076059
1/9/2022,1.24258E+16,534490,43.45119862,1108322,6505,643140963
1/10/2022,1.20934E+16,524871,52.14061602,1233195,6422,609882024
1/11/2022,1.20407E+16,591387,46.67047236,1277649,6527,614225934
1/12/2022,1.23475E+16,634923,51.23713181,1283346,6457,551461170
1/13/2022,1.22908E+16,658809,41.74052238,1282921,6438,577048079
1/14/2022,1.23758E+16,593127,50.68361958,1218460,6439,583388211
1/15/2022,1.19355E+16,616539,38.08535967,1174849,6486,586423968
1/16/2022,1.20688E+16,591291,37.74863911,1162954,6504,590979462
1/17/2022,1.22322E+16,592964,38.66155688,1198719,6468,595415276
1/18/2022,1.25248E+16,584160,33.0444639,1169526,6462,588285379
1/19/2022,1.23142E+16,606824,32.0826223,1223143,6473,564390029
1/20/2022,1.23399E+16,591926,37.66600761,1190018,6489,519524946
1/21/2022,1.25025E+16,567602,39.19636661,1189898,6393,563314589
1/22/2022,1.25831E+16,566831,32.46610429,1204920,6556,569338887
1/23/2022,1.264E+16,541675,28.7013477,1077884,6456,525564800
1/24/2022,1.24483E+16,550405,29.79681735,1147109,6449,563913444
1/25/2022,1.22383E+16,571546,29.02416141,1177640,6460,576894767
1/26/2022,1.26546E+16,559575,29.95794379,1146116,6427,581863738
1/27/2022,1.25645E+16,537712,32.52450704,1133684,6494,608092921
1/28/2022,1.24648E+16,563346,30.7867985,1137559,6472,556676429
1/29/2022,1.25696E+16,564640,26.12855871,1147157,6461,572057411
1/30/2022,1.25402E+16,581902,28.27895983,1183850,6539,591439410
1/31/2022,1.25579E+16,603863,27.12167305,1177345,6462,557625639
2/1/2022,1.27505E+16,596581,36.47607504,1173199,6501,585956982
2/2/2022,1.287E+16,582513,34.9219157,1152665,6454,600951707
2/3/2022,1.23516E+16,564023,28.96450923,1111215,6423,568860088
2/4/2022,1.25562E+16,600858,27.28244681,1168994,6556,557516048
2/5/2022,1.27553E+16,664335,33.29878701,1235023,6387,530563900
2/6/2022,1.28476E+16,631737,19.55558669,1173884,6539,523200558
2/7/2022,1.2606E+16,607609,30.97764374,1163338,6461,567954136
2/8/2022,1.28162E+16,610324,23.71971293,1180780,6430,551114260
2/9/2022,1.2872E+16,618615,25.45523212,1205889,6477,563203703
2/10/2022,1.28727E+16,623465,28.03630368,1205676,6438,583181800
2/11/2022,1.25101E+16,628136,18.75679472,1183966,6520,591282721
2/12/2022,1.27557E+16,593931,17.39665127,1114648,6471,546800017
2/13/2022,1.30491E+16,609735,14.89399164,1115296,6470,567103570
2/14/2022,1.29885E+16,616654,16.17972853,1147522,6451,574031605
2/15/2022,1.29146E+16,603712,20.57874209,1192633,6520,600580210
2/16/2022,1.2746E+16,574474,21.65543547,1194693,6410,611760978
2/17/2022,1.2744E+16,571834,19.59471022,1141997,6476,645480065
2/18/2022,1.27829E+16,532858,21.32891635,1252754,6418,633989022
2/19/2022,1.27043E+16,560678,16.96115457,1150162,6407,651926373
2/20/2022,1.2649E+16,573520,14.71361927,1343869,6518,667110169
2/21/2022,1.29246E+16,539818,20.66116199,1134349,6434,766402535
2/22/2022,1.26631E+16,550465,20.59083349,1129213,6463,648477537
2/23/2022,1.26933E+16,579758,22.43755416,1147632,6487,641316115
2/24/2022,1.26474E+16,581028,19.64509608,1181182,6485,618213888
2/25/2022,1.27926E+16,596416,15.76616273,1137898,6430,635807837
2/26/2022,1.26343E+16,623438,12.95811794,1167802,6460,603169683
2/27/2022,1.29765E+16,582204,10.65952538,1125065,6488,589261708
2/28/2022,1.27111E+16,559825,19.53679535,1108112,6424,575581832
3/1/2022,1.28024E+16,591291,15.60500145,1161564,6495,587134418
3/2/2022,1.29051E+16,615640,13.93721498,1191369,6404,613429258
3/3/2022,1.26167E+16,603658,12.55894877,1167187,6451,615287940
3/4/2022,1.2731E+16,606642,11.17513517,1167450,6496,559262146
3/5/2022,1.25695E+16,570464,9.291396777,1077981,6376,509834318
3/6/2022,1.2614E+16,588893,11.29730463,1123245,6421,520930053
3/7/2022,1.22277E+16,604546,9.423604862,1174568,6446,550350568
3/8/2022,1.25925E+16,662169,10.34901699,1195626,6392,558156748
3/9/2022,1.24083E+16,636799,9.254508102,1178322,6508,569175589
3/10/2022,1.28119E+16,705373,7.51769102,1229591,6480,560367939
3/11/2022,1.27416E+16,587449,7.554787837,1119334,6331,568717211
3/12/2022,1.29664E+16,603453,5.968790825,1120627,6509,554493264
3/13/2022,1.27705E+16,554863,8.538717612,1041827,6327,547130214
3/14/2022,1.26906E+16,565714,8.248666141,1097913,6458,572616788
3/15/2022,1.2613E+16,637928,8.587177724,1190207,6405,568365247
3/16/2022,1.27663E+16,688364,9.67166051,1236011,6391,566206243
3/17/2022,1.27212E+16,576395,17.3137241,1174532,6426,533144240
3/18/2022,1.27701E+16,708138,15.72971347,1265944,6418,534601180
3/19/2022,1.30154E+16,602553,8.472035426,1127607,6449,521029145
3/20/2022,1.27613E+16,589914,7.290872894,1119066,6426,559291754
3/21/2022,1.30503E+16,622972,8.799129897,1162829,6407,551899932
3/22/2022,1.27986E+16,662272,10.79234205,1220571,6446,566441854
3/23/2022,1.29134E+16,615399,10.39605515,1164437,6440,575153439
3/24/2022,1.28306E+16,591503,14.06188981,1151969,6424,552465865
3/25/2022,1.31436E+16,587956,13.06101454,1146814,6424,550926267
3/26/2022,1.28743E+16,598767,9.395842241,1123878,6407,512992223
3/27/2022,1.2842E+16,589699,18.08551524,1122675,6395,525002786
3/28/2022,1.30617E+16,600049,26.07807961,1218023,6463,536611609
3/29/2022,1.29885E+16,606800,14.22168382,1199899,6452,535359112
3/30/2022,1.32127E+16,578061,15.95912967,1152200,6394,535483408
3/31/2022,1.29595E+16,588466,15.14955434,1167121,6414,549805281
4/1/2022,1.31438E+16,565448,20.02771781,1159493,6431,559661678
4/2/2022,1.30975E+16,540620,19.88513022,1094668,6357,568848717
4/3/2022,1.30811E+16,533295,19.75216621,1060779,6426,591929610
4/4/2022,1.30797E+16,522070,20.89216415,1105170,6323,576219852
4/5/2022,1.30991E+16,542185,42.59901261,1087129,6436,576687351
4/6/2022,1.31116E+16,553414,17.20177652,1127174,6418,607426707
4/7/2022,1.32437E+16,545394,20.92405344,1127793,6422,655691373
4/8/2022,1.32647E+16,539722,16.58057649,1104419,6338,637665541
4/9/2022,1.31289E+16,568480,11.25371654,1085399,6429,592869097
4/10/2022,1.31281E+16,564605,12.83423382,1104239,6401,623245466
4/11/2022,1.34208E+16,547340,13.07695712,1113264,6447,603955436
