12/2/2018,6.6533E+12,502649,0.431784512,221524,114,1000707.149
12/3/2018,6.14985E+12,586010,0.506944934,241785,114,1109401.693
12/4/2018,5.6464E+12,671416,0.443370678,268150,138,1078303.362
12/5/2018,5.6464E+12,609238,0.387084841,256736,130,1039024.585
12/6/2018,5.6464E+12,655016,0.361159153,280512,135,1093892.593
12/7/2018,5.6464E+12,658859,0.406046389,256146,114,1225577.07
12/8/2018,5.6464E+12,531426,0.288583138,231269,127,967855.7874
12/9/2018,5.6464E+12,518114,0.250782478,237071,128,949850.4141
12/10/2018,5.6464E+12,600210,0.302491861,253368,124,1123948.952
12/11/2018,5.6464E+12,635401,0.30848929,255759,125,1092748.448
